calibr_id	rfm_id	smile	canonical_ikey	name	source	source_id	status	reframedb_url	tanimoto_miltefosine	tanimoto_streptomycin
CBR-001-573-226-0	RFM-002-030-4	C=CC1CCC2OC2C1	SLJFKNONPLNAPF	EP-101	Ark Pharm, Inc	AK117061	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/SLJFKNONPLNAPF;qid=Q72471011"")"	0.10625	0.10727969348659004
CBR-001-573-244-2	RFM-002-048-4	CCCCCCCCCCCC[N+](C)(C)CC(=O)O	DVEKCXOJTLDBFE	C31G	Ark Pharm, Inc	AK114641	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DVEKCXOJTLDBFE;qid=Q27096852"")"	0.17843866171003717	0.07907425265188042
CBR-001-573-316-1	RFM-002-120-5	CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	AMEROGPZOLAFBN	fimasartan	Astatech	42148	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AMEROGPZOLAFBN;qid=Q8563179"")"	0.09612277867528271	0.3485321673953779
CBR-001-573-246-4	RFM-002-050-8	COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C	COSPVUFTLGQDQL	nelotanserin	Astatech	12165	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/COSPVUFTLGQDQL;qid=Q6990276"")"	0.08372530573847602	0.3202702702702703
CBR-001-573-304-7	RFM-002-108-9	CCOC(=O)[C@H](C)C[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O	PYNXFZCZUAOOQC	LCZ-696	Astatech	73630	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/PYNXFZCZUAOOQC;qid=Q17811448"")"	0.11076443057722309	0.23996723996723995
CBR-001-573-231-7	RFM-002-035-9	CS(=O)CCCCN=C=S	SUVMJBTUFCVSAD	Sulforaphane	Carbosynth	FS27960	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/SUVMJBTUFCVSAD;qid=Q27120805"")"	0.06827309236947791	0.04808635917566242
CBR-001-573-239-5	RFM-002-043-9	CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1	YPQLFJODEKMJEF	2-Hydroxyflutamide	Carbosynth	FH24016	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YPQLFJODEKMJEF;qid=Q15633976"")"	0.09397944199706314	0.22583201267828842
CBR-001-573-257-7	RFM-002-061-1	Oc1nc(O)c2cn[nH]c2n1	HXNFUBHNUDHIGC	Oxipurinol	Carbosynth	FD00465	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HXNFUBHNUDHIGC;qid=Q82664736"")"	0.06751824817518248	0.1784197111299915
CBR-001-573-194-9	RFM-001-999-8	O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1	AJKIRUJIDFJUKJ	taurolidine	Carbosynth	FT15603	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AJKIRUJIDFJUKJ;qid=Q3981568"")"	0.08037825059101655	0.11911111111111111
CBR-001-573-220-4	RFM-002-024-6	O=C(/C=C/c1ccc(O)c2c1[C@H](C(=O)OC(Cc1ccc(O)c(O)c1)C(=O)O)C(c1ccc(O)c(O)c1)O2)O[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	SNKFFCBZYFGCQN	Salvianolic acid B	Carbosynth	FS09426	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/SNKFFCBZYFGCQN;qid=Q27275057"")"	0.08339173090399439	0.39512774806892453
CBR-001-573-296-4	RFM-002-100-1	CC1O[C@H](O[C@H]2C[C@@H](O)[C@]3(CO)C4C(O)C[C@@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@]3(O)C2)C(O)C(O)[C@@H]1O	LPMXVESGRSUGHW	G-Strophanthin	Carbosynth	MO16828	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/LPMXVESGRSUGHW;qid=Q105155266"")"	0.09836065573770492	0.4204081632653061
CBR-001-573-314-9	RFM-002-118-1	CN1c2c([nH]c(N)nc2=O)NCC1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	ZNOVTXRBGFNYRX	Prefolic A	Cayman Chemical	16159	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZNOVTXRBGFNYRX;qid=Q82598883"")"	0.09683098591549295	0.34648257725180803
CBR-001-573-241-9	RFM-002-045-1	COCC1(CO)C(=O)C2CCN1CC2	BGBNULCRKBVAKL	APR-246	Cayman Chemical	9000487	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/BGBNULCRKBVAKL;qid=Q27294965"")"	0.1186161449752883	0.2593537414965986
CBR-001-573-292-0	RFM-002-096-2	COc1cccc2c(C(=O)N3CCN(C)C(C)C3)cn(CC3CCCCC3)c12	ONXJNAIZJKLJGA	ORG-28611	Cayman Chemical	15266	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ONXJNAIZJKLJGA;qid=Q7101738"")"	0.08766233766233766	0.3522727272727273
CBR-001-573-315-0	RFM-002-119-2	CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C)[C@@H](C)O	NKBRRWBNPNUBDD	Syntide-2	Cayman Chemical	15934	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/NKBRRWBNPNUBDD;qid=Q72509320"")"	0.0985352862849534	0.2800944138473643
CBR-001-573-225-9	RFM-002-029-1	CC[C@@H](C)Nc1cc(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O	LHGWWAFKVCIILM	XL-888	Cayman Chemical	16309	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/LHGWWAFKVCIILM;qid=Q27268551"")"	0.08585445625511039	0.34215500945179583
CBR-001-573-199-4	RFM-002-003-1	Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1	QQKNSPHAFATFNQ	Darglitazone	Cayman Chemical	17681	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/QQKNSPHAFATFNQ;qid=Q5222642"")"	0.09108527131782945	0.3133514986376022
CBR-001-573-206-6	RFM-002-010-0	CCCCCCCCCCCCCCCCNc1ccc(C(=O)O)cc1	QXWKHSSBFQDQPR	cetaben sodium	Cayman Chemical	10007171	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/QXWKHSSBFQDQPR;qid=Q27276596"")"	0.11688311688311688	0.11796733212341198
CBR-050-265-848-2	RFM-002-012-2	CC(=O)NC(C(=O)O)C(C)(C)SN=O	ZIIQCSMRQKCOCT	SNAP	Sigma-Aldrich	N3398	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZIIQCSMRQKCOCT;qid=Q82975297"")"	0.1029126213592233	0.17495711835334476
CBR-001-573-190-5	RFM-001-995-4	CCc1c(CC(N)=O)c2cc(OCCCP(=O)(O)O)ccc2n1Cc1ccccc1	OPWQYOUZRHDKBR	LY 311727	Cayman Chemical	17973	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/OPWQYOUZRHDKBR;qid=Q27466824"")"	0.10179640718562874	0.3211125158027813
CBR-001-573-259-9	RFM-002-063-3	CC/C(=C\C(=N/O)C(N)=O)C(C)[N+](=O)[O-]	MZAGXDHQGXUDDX	FK-409	Cayman Chemical	82290	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MZAGXDHQGXUDDX;qid=Q81976576"")"	0.06179775280898876	0.1690862510674637
CBR-050-153-278-1	RFM-012-979-3	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	USNPULRDBDVJAO		Carbosynth	OC16172	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/USNPULRDBDVJAO;qid=Q123340426"")"	0.0902317880794702	0.42405913978494625
CBR-001-573-193-8	RFM-001-998-7	CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1	UAWXGRJVZSAUSZ	licofelone	Cayman Chemical	10007692	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/UAWXGRJVZSAUSZ;qid=Q3832015"")"	0.08247422680412371	0.33809214795587283
CBR-001-573-205-5	RFM-002-009-7	CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC/C=C\1	DAIKHDNSXMZDCU	Pristinamycin IIA	Cayman Chemical	9002172	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DAIKHDNSXMZDCU;qid=Q104973620"")"	0.09569377990430622	0.391304347826087
CBR-001-573-202-2	RFM-002-006-4	Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1	OYVAGSVQBOHSSS	Bleomycin A2 sulfate	Cayman Chemical	13877	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/OYVAGSVQBOHSSS;qid=Q26841044"")"	0.09306167400881057	0.4848161960575386
CBR-001-584-965-7	RFM-004-545-4;RFM-002-111-4	CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1	QKDHBVNJCZBTMR	temafloxacin	AKos Consulting and Solutions GmbH	AKOS000280928	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/QKDHBVNJCZBTMR;qid=Q27147388"")"	0.08314087759815242	0.37034739454094295
CBR-001-573-235-1	RFM-002-039-3	CC1(C)CCC(C)(C)c2cc(C#Cc3ccc(C(=O)O)cc3)ccc21	OQVLOWLEEHYBJH	EC-23	Cayman Chemical	9002073	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/OQVLOWLEEHYBJH;qid=Q82253633"")"	0.08544303797468354	0.2009685230024213
CBR-001-574-521-8	RFM-003-316-9;RFM-002-062-2	CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C	PQLXHQMOHUQAKB	Miltefosin	Sigma-Aldrich	MFCD00133396	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/PQLXHQMOHUQAKB;qid=Q411787"")"	1.0	0.09398496240601503
CBR-001-573-192-7	RFM-001-997-6	CCOC(CN1C(=O)[C@](CC(=O)Nc2ccc(C)cc2)(NC(=O)Nc2ccc(C)cc2)c2ccccc21)OCC	KOLPMNSDISYEBU	AG 041R	Cayman Chemical	10010129	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KOLPMNSDISYEBU;qid=Q27074328"")"	0.0847231487658439	0.41656942823803966
CBR-001-573-204-4	RFM-002-008-6	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1	ODADKLYLWWCHNB	delta-Tocotrienol	Cayman Chemical	10008513	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ODADKLYLWWCHNB;qid=Q105189691"")"	0.10238429172510519	0.23868954758190328
CBR-001-846-987-9	RFM-002-028-0_old;RFM-002-028-0	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C	CBPNZQVSJQDFBE	Temsirolimus	Cayman Chemical	11590	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CBPNZQVSJQDFBE;qid=Q7699074"")"	0.10217216411906678	0.4567404426559356
CBR-001-573-329-6	RFM-002-133-0	CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O	KGPGQDLTDHGEGT	Dalbavancin	ChemScene	CS-3579	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KGPGQDLTDHGEGT;qid=Q5210237"")"	0.08860759493670886	0.48981779206859594
CBR-001-573-254-4	RFM-002-058-6	CC#C[C@@H](CC(=O)O)c1ccc(OCc2cccc(-c3ccc(C(F)(F)F)cc3)c2)cc1	ZOPNBMMVVZRSGH	AMG-837	ChemScene	CS-3280	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZOPNBMMVVZRSGH;qid=Q27074441"")"	0.07988587731811697	0.2237048665620094
CBR-001-597-307-6	RFM-007-130-7;RFM-002-102-3	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1	QDUIJCOKQCCXQY	Cefozopran	Abblis Chemicals LLC	AB1004831	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/QDUIJCOKQCCXQY;qid=Q5057291"")"	0.08700906344410876	0.42833607907743
CBR-001-573-346-7	RFM-002-149-8	CC[C@H]1C2=N/C(=C\c3c(C(C)=O)c(C)c4n3[Mg]n3c5c(c(C)/c3=C/2)C(=O)[C@H](C(=O)OC)C=5C2=N/C(=C\4)[C@@H](C)[C@@H]2CCC(=O)OC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C)[C@@H]1C	DSJXIQQMORJERS		Frontier Scientific	B7	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DSJXIQQMORJERS;qid=Q27092980"")"	0.09051955008034279	0.46439628482972134
CBR-001-573-215-7	RFM-002-019-9	CCOc1ccccc1C(=O)O	XDZMPRGFOOFSBL	2-ethoxybenzoic acid	Oxchem	AX8018098	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XDZMPRGFOOFSBL;qid=Q4596879"")"	0.06140350877192982	0.12906057945566285
CBR-001-573-187-0	RFM-001-992-1	CCOC(=O)c1cccnc1	XBLVHTDFJBKJLG	ETHYL NICOTINATE	Oxchem	AX8034303	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XBLVHTDFJBKJLG;qid=Q82316708"")"	0.08108108108108109	0.12398190045248869
CBR-001-573-331-0	RFM-002-135-2	CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O	FIQOFIRCTOWDOW	temocapril	Selleck Chemicals	S2099	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FIQOFIRCTOWDOW;qid=Q7698194"")"	0.09783631232361242	0.33491525423728813
CBR-050-068-297-3	RFM-002-139-6;RFM-012-406-1	CNC(=O)CN1CCN2CCN(CC(=O)NC)CC(=O)O[Gd](OC(=O)C2)OC(=O)C1	HZHFFEYYPYZMNU		Adooq Bioscience	A10415	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HZHFFEYYPYZMNU;qid=Q72479907"")"	0.10075566750629723	0.11220825852782765
CBR-001-573-325-2	RFM-002-129-4	O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1	UJIDKYTZIQTXPM	Sodium picosulfate	Selleck Chemicals	S4020	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/UJIDKYTZIQTXPM;qid=Q83007025"")"	0.07317073170731707	0.1777408637873754
CBR-001-573-340-1	RFM-002-143-2	CC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](Cc1ccccc1)C(N)=O	AOUZPXZGMZUQQS	mDTP-3	Selleck Chemicals	S7637	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AOUZPXZGMZUQQS;qid=Q27268874"")"	0.08250355618776671	0.22974036191974823
CBR-001-573-342-3	RFM-002-145-4	CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C	DOAKLVKFURWEDJ	Daptomycin	Selleck Chemicals	S1373	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DOAKLVKFURWEDJ;qid=Q105104164"")"	0.09249817916970138	0.40623091020158825
CBR-001-573-341-2	RFM-002-144-3;RFM-003-019-3	CNc1cccc(CCOc2ccc3c(c2)CN(CC(F)(F)F)C(=O)[C@H](CC(=O)O)C3)n1	KSSPHFGIOASRDE	SB-273005	Selleck Chemicals	S7540	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KSSPHFGIOASRDE;qid=nan"")"	0.09647495361781076	0.32620320855614976
CBR-001-574-251-5	RFM-003-047-7;RFM-002-148-7	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](n3cnnn3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	CGTADGCBEXYWNE	Zotarolimus	Selleck Chemicals	S7091	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CGTADGCBEXYWNE;qid=Q15410168"")"	0.09616775126536514	0.4569453174104337
CBR-001-573-320-7	RFM-002-124-9	C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12	WCWSTNLSLKSJPK	cabotegravir	Selleck Chemicals	S7766	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WCWSTNLSLKSJPK;qid=Q15411012"")"	0.08472400513478819	0.4015748031496063
CBR-001-573-338-7	RFM-002-141-0	CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O	XDXWLKQMMKQXPV	eltrombopag olamine	Selleck Chemicals	S4502	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XDXWLKQMMKQXPV;qid=Q411588"")"	0.08821034775233248	0.33312020460358055
CBR-001-573-347-8	RFM-002-150-1	C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C	LSAMUAYPDHUBQD	CROTETAMIDE	Toronto Research Chemicals	C818500	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/LSAMUAYPDHUBQD;qid=Q27895528"")"	0.07910750507099391	0.1579861111111111
CBR-001-573-228-2	RFM-002-032-6	C=CC(C)(O)CCC=C(C)C	CDOSHBSSFJOMGT	(-)-Linalool	Toronto Research Chemicals	L465950	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CDOSHBSSFJOMGT;qid=Q410932"")"	0.08396946564885496	0.06158357771260997
CBR-001-573-335-4	RFM-002-138-5	CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2	BQDBKDMTIJBJLA	METOPIMAZINE	Toronto Research Chemicals	M338760	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/BQDBKDMTIJBJLA;qid=Q194682"")"	0.08690869086908691	0.303714493809177
CBR-001-573-212-4	RFM-002-016-6	O=C(OCc1ccccc1)c1ccccc1	SESFRYSPDFLNCH	BENZYL BENZOATE	Toronto Research Chemicals	B230950	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/SESFRYSPDFLNCH;qid=Q413755"")"	0.06845238095238096	0.07400555041628122
CBR-001-573-451-7	RFM-002-252-6	CC(=O)NCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1	POXUJOYUVLWPQN	DuP-721	AMS Private Supplier 1	A001021750	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/POXUJOYUVLWPQN;qid=Q82878487"")"	0.0931174089068826	0.2554517133956386
CBR-001-573-462-0	RFM-002-263-9	CC(=O)N[C@@H](CSSC[C@H](NC(C)=O)C(=O)O)C(=O)O	YTPQSLLEROSACP	D-7193 (as di-L-lysine salt)	AMS Private Supplier 1	A002433398	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YTPQSLLEROSACP;qid=Q82954043"")"	0.08854166666666667	0.1161939615736505
CBR-001-573-415-3	RFM-002-216-2	CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O	HESSNRGIEVBPRB	Gemcitabine elaidate	Adooq Bioscience	A13693	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HESSNRGIEVBPRB;qid=Q27253699"")"	0.09923011120615911	0.37483530961791833
CBR-001-846-725-9	RFM-002-318-7	COc1ccc(Nc2ccn(-c3ccccc3)n2)cc1	WKLGNFJHVJIZPK	FPL-62064; N-(4-Methoxyphenyl)-1-phenyl-1H-pyrazol-3-amine	Oakwood Chemicals	339590	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WKLGNFJHVJIZPK;qid=Q83010234"")"	0.08295625942684766	0.2034837688044339
CBR-001-573-555-4	RFM-002-353-0	O=C(O)CN1C(=O)C(N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21	MADRIHWFJGRSBP	benazeprilat	AvaChem Scientific	2714	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MADRIHWFJGRSBP;qid=Q27075017"")"	0.08118811881188119	0.29107021131561006
CBR-001-573-564-5	RFM-002-362-1	CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1	JOATXPAWOHTVSZ	celiprolol	AvaChem Scientific	1700B	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JOATXPAWOHTVSZ;qid=Q420586"")"	0.08690176322418136	0.25565610859728505
CBR-050-271-985-9	RFM-002-404-4	C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C	VDJHFHXMUKFKET	Ingenol mebutate	Cayman Chemical	16207	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VDJHFHXMUKFKET;qid=Q426386"")"	0.09722222222222222	0.4112215909090909
CBR-001-573-598-5	RFM-002-396-1	CCCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12	RSUMDJRTAFBISX	SAB-378	Cayman Chemical	10010398	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RSUMDJRTAFBISX;qid=Q5008954"")"	0.09482758620689655	0.18858560794044665
CBR-001-573-595-2	RFM-002-393-8	CCCCC[C@@H](O)[C@H]1C(=O)O[C@H](C)[C@@H](O)/C=C/C=C/C=C/C=C/C=C(\C)[C@@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O	IMQSIXYSKPIGPD	filipine	Cayman Chemical	70440	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IMQSIXYSKPIGPD;qid=Q105115872"")"	0.1032258064516129	0.2593220338983051
CBR-001-851-121-2	RFM-002-472-6	Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1	DUPWHXBITIZIKZ	Radotinib	Combi Blocks	QV-2225	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DUPWHXBITIZIKZ;qid=Q15269680"")"	0.08627773212818406	0.35459183673469385
CBR-001-573-717-4	RFM-002-515-0	Cc1ccc(-c2c3n(c(=O)c4ncccc24)CC[C@H](C)CN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C3=O)cc1	LDXQLWNPGRANTO	TAK-637	Diverchim	DIV 00181	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/LDXQLWNPGRANTO;qid=nan"")"	0.0866540164452878	0.4117647058823529
CBR-001-573-815-5	RFM-002-613-1	N=C(N)NCC1COc2ccccc2O1	HIUVKVDQFXDZHU	GUANOXAN	Enamine	Z278198100	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HIUVKVDQFXDZHU;qid=Q3778223"")"	0.09	0.17334494773519163
CBR-001-573-755-0	RFM-002-553-6	Cc1ccc2c(c1)[C@H]1CN(C)CC[C@H]1N2	CYJQCYXRNNCURD	Stobadine	Enamine	EN300-191957	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CYJQCYXRNNCURD;qid=Q4161450"")"	0.094316807738815	0.25977859778597784
CBR-001-573-845-1	RFM-002-643-7	CCN(CC)CCOC(=O)c1ccc(N)cc1Cl	VDANGULDQQJODZ	Chloroprocaine hydrochloride	Enamine	Z802864938	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VDANGULDQQJODZ;qid=Q2964133"")"	0.10946196660482375	0.18143459915611815
CBR-050-190-873-2	RFM-002-823-9	CC(=O)NC1C(O)OC(CO)C(O)C1OC1OC(C(=O)O)C(OC2OC(CO)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C2NC(C)=O)C(O)C1O	KIUKXJAPPMFGSW	Hyaluronic Acid; Connettivina	Target Molecule Corp.	T3762	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KIUKXJAPPMFGSW;qid=Q83128720"")"	0.10283315844700944	0.6085069444444444
CBR-001-574-003-1	RFM-002-801-3	CC(=O)OC(CC(=O)O)C[N+](C)(C)C	RDHQFKQIGNGIED	acetyl L-carnitine	Labotest	LT00645506	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RDHQFKQIGNGIED;qid=Q63399201"")"	0.125	0.16923076923076924
